업종명,업소명,소재지(도로명),소재지(지번),소재지전화,관리기관전화번호,관리기관명
일반음식점,둥지보쌈송정점,경상북도 구미시 신시로16길 55 (송정동),경상북도 구미시 송정동 459번지 2호  ,054-462-3388,054-480-5548,경상북도 구미시청
일반음식점,뼈대있는감자탕삼계탕,경상북도 구미시 상사동로 62 (임은동),경상북도 구미시 임은동 437번지 26호  ,054-464-6780,054-480-5548,경상북도 구미시청
일반음식점,다람골,경상북도 구미시 봉곡남로 62 (봉곡동),경상북도 구미시 봉곡동 361번지 7호  ,054-444-5522,054-480-5548,경상북도 구미시청
일반음식점,두꺼비왕족발보쌈 옥계점,경상북도 구미시 산호대로25길 34-23 (옥계동),경상북도 구미시 옥계동 620번지 1호  ,054-475-5442,054-480-5548,경상북도 구미시청
일반음식점,비산분식,경상북도 구미시 비산로1길 14 (비산동),경상북도 구미시 비산동 504번지 37호  ,054-465-7624,054-480-5548,경상북도 구미시청
일반음식점,인동선산곱창,경상북도 구미시 인동중앙로1길 17 (황상동),경상북도 구미시 황상동 313번지 5호  ,054-474-9788,054-480-5548,경상북도 구미시청
일반음식점,홍천뚝배기 옥계점,경상북도 구미시 산호대로27길 23 (옥계동),경상북도 구미시 옥계동 631번지 6호  ,054-475-7980,054-480-5548,경상북도 구미시청
일반음식점,교동짬뽕옥계점,경상북도 구미시 산호대로27길 34-1 (옥계동),경상북도 구미시 옥계동 621번지 9호  ,054-475-3119,054-480-5548,경상북도 구미시청
일반음식점,함박골순대,"경상북도 구미시 상사동로22길 12, 상가동 101호 (사곡동)",경상북도 구미시 사곡동 686번지 4호 외2필지 상가동 101호,054-464-9875,054-480-5548,경상북도 구미시청
일반음식점,마루야초밥전문점,경상북도 구미시 신시로16길 55 (송정동),경상북도 구미시 송정동 459번지 2호  ,,054-480-5548,경상북도 구미시청
일반음식점,평양면옥인동점,경상북도 구미시 인동남길 12 (진평동),경상북도 구미시 진평동 1037번지 2호  ,054-471-5530,054-480-5548,경상북도 구미시청
일반음식점,청운기사식당공단점,경상북도 구미시 산호대로 199 (공단동),경상북도 구미시 공단동 263번지  ,054-463-8574,054-480-5548,경상북도 구미시청
일반음식점,하늘천따지,"경상북도 구미시 3공단1로 302-7, 공구상가 지하동 27호 (임수동)",경상북도 구미시 임수동 92번지 9호  공구상가 지하동 27호,054-472-5355,054-480-5548,경상북도 구미시청
일반음식점,예천코뚜레,"경상북도 구미시 사곡로6길 16 (사곡동,운진아트빌 1층(지번확정))",경상북도 구미시 사곡동 703번지 11호 운진아트빌 1층(지번확정) ,054-464-7706,054-480-5548,경상북도 구미시청
일반음식점,춘천명동본가닭갈비분점,"경상북도 구미시 상림로 77, 1층 (임은동)",경상북도 구미시 임은동 808번지 4호 1층 ,054-465-6606,054-480-5548,경상북도 구미시청
일반음식점,청화식당,"경상북도 구미시 임은길 62, 1층 (임은동)",경상북도 구미시 임은동 377번지 1호 1층 ,054-462-1129,054-480-5548,경상북도 구미시청
일반음식점,인동시티월드사우나찜질방식당,"경상북도 구미시 인동38길 5-3 (구평동,3층)",경상북도 구미시 구평동 447번지 4호 3층 ,054-471-0091,054-480-5548,경상북도 구미시청
일반음식점,다사랑치킨피자구평점,"경상북도 구미시 인동18길 26-12, 1층 (진평동)",경상북도 구미시 진평동 41번지 2호 1층 ,054-475-9933,054-480-5548,경상북도 구미시청
일반음식점,제주돈내코,경상북도 구미시 인동중앙로3길 18-6 (황상동),경상북도 구미시 황상동 305번지 18호  ,054-471-0607,054-480-5548,경상북도 구미시청
일반음식점,투다리상모점,경상북도 구미시 상사서로 61 (상모동),경상북도 구미시 상모동 32번지 5호  ,054-464-0510,054-480-5548,경상북도 구미시청
일반음식점,짜꾸짜꾸호프,경상북도 구미시 상사서로4길 21 (상모동),경상북도 구미시 상모동 65번지 9호  ,054-464-4486,054-480-5548,경상북도 구미시청
일반음식점,오빠,"경상북도 구미시 인동32길 10-8 (진평동,(지번확정))",경상북도 구미시 진평동 63번지 7호 (지번확정) ,054-471-5844,054-480-5548,경상북도 구미시청
일반음식점,샤브향봉곡점,경상북도 구미시 봉곡남로 87 (봉곡동),경상북도 구미시 봉곡동 302번지 3호  ,054-444-3866,054-480-5548,경상북도 구미시청
일반음식점,창원찜,경상북도 구미시 원남로 61 (원평동),경상북도 구미시 원평동 77번지 43호  ,054-456-2998,054-480-5548,경상북도 구미시청
일반음식점,대영막창,경상북도 구미시 형곡동로 29 (형곡동),경상북도 구미시 형곡동 317번지 2호  ,054-456-0599,054-480-5548,경상북도 구미시청
일반음식점,을목식당,경상북도 구미시 수출대로14길 5 (임수동),경상북도 구미시 임수동 92번지 4호  ,054-473-0207,054-480-5548,경상북도 구미시청
일반음식점,열풍지례불고기,경상북도 구미시 봉곡로 59 (봉곡동),경상북도 구미시 봉곡동 432번지 8호  ,054-455-9192,054-480-5548,경상북도 구미시청
일반음식점,땅땅치킨호프,"경상북도 구미시 형곡로 165 (형곡동,1층)",경상북도 구미시 형곡동 285번지 4호 1층 ,054-455-8292,054-480-5548,경상북도 구미시청
일반음식점,바우젠브로이,"경상북도 구미시 상사서로 55 (상모동,상모프라자 201,202,203호)","경상북도 구미시 상모동 32번지 6호 상모프라자 201,202,203호 ",054-464-8777,054-480-5548,경상북도 구미시청
일반음식점,통큰생막창,경상북도 구미시 인동북길 3-1 (인의동),경상북도 구미시 인의동 557번지 5호  ,054-476-7707,054-480-5548,경상북도 구미시청
일반음식점,묵돌이24시식당,경상북도 구미시 송원서로6길 21 (원평동),경상북도 구미시 원평동 1046번지 3호  ,054-444-3337,054-480-5548,경상북도 구미시청
일반음식점,너랑나랑술맛나는세상,경상북도 구미시 인동31길 23 (인의동),경상북도 구미시 인의동 993번지 8호 (지번확정) ,054-473-0233,054-480-5548,경상북도 구미시청
일반음식점,돼지꿈파는집,"경상북도 구미시 인동26길 44, 1층 (진평동)",경상북도 구미시 진평동 119번지 6호 외 1필지 1층 ,054-471-9677,054-480-5548,경상북도 구미시청
일반음식점,구공탄,경상북도 구미시 산호대로25길 34-11 (옥계동),경상북도 구미시 옥계동 618번지 3호  ,054-457-9277,054-480-5548,경상북도 구미시청
일반음식점,다복식당,경상북도 구미시 광평길 39 (광평동),경상북도 구미시 광평동 88번지 3호  ,054-461-7077,054-480-5548,경상북도 구미시청
일반음식점,명품관,"경상북도 구미시 산호대로31길 12-55 (옥계동, 1층)",경상북도 구미시 옥계동 741번지 11호 1층 ,054-475-0921,054-480-5548,경상북도 구미시청
일반음식점,해평보신각,경상북도 구미시 옥계남로 73 (옥계동),경상북도 구미시 옥계동 752번지 7호  ,054-472-3544,054-480-5548,경상북도 구미시청
일반음식점,일미리금계찜닭,"경상북도 구미시 상사서로 55 (상모동,상모프라자 120호)",경상북도 구미시 상모동 32번지 6호 상모프라자 120호 ,054-465-9979,054-480-5548,경상북도 구미시청
일반음식점,전원일기,경상북도 구미시 송동로 42-37 (도량동),경상북도 구미시 도량동 335번지 1호  ,054-442-7088,054-480-5548,경상북도 구미시청
일반음식점,오븐에서숯불로,경상북도 구미시 봉곡로 72 (봉곡동),경상북도 구미시 봉곡동 428번지 6호  ,054-442-2228,054-480-5548,경상북도 구미시청
일반음식점,춘천명동본가닭갈비,경상북도 구미시 봉곡동로 36-7 (봉곡동),경상북도 구미시 봉곡동 179번지 2호  ,054-458-6606,054-480-5548,경상북도 구미시청
일반음식점,신촌설렁탕함흥냉면구미옥계점,"경상북도 구미시 산호대로29길 5 (옥계동,(지번확정))",경상북도 구미시 옥계동 844번지 6호 (지번확정) ,,054-480-5548,경상북도 구미시청
일반음식점,전주명가콩나물국밥,경상북도 구미시 산호대로29길 5 (옥계동),경상북도 구미시 옥계동 844번지 6호  ,054-476-1289,054-480-5548,경상북도 구미시청
일반음식점,양평칼국수 구평점,"경상북도 구미시 인동36길 36, 1층 (진평동)",경상북도 구미시 진평동 98번지 7호 1층 ,054-474-1755,054-480-5548,경상북도 구미시청
일반음식점,치킨더홈상모점,"경상북도 구미시 상모로8길 46 (상모동, 1동)",경상북도 구미시 상모동 73번지 5호 1동 ,054-465-7982,054-480-5548,경상북도 구미시청
일반음식점,햇님김밥천국 비산점,경상북도 구미시 신비로 112 (비산동),경상북도 구미시 비산동 504번지 32호  ,054-463-2535,054-480-5548,경상북도 구미시청
일반음식점,주거니받거니,경상북도 구미시 선산읍 동교3길 6-22,경상북도 구미시 선산읍 교리 1168번지 3호  ,054-481-2352,054-480-5548,경상북도 구미시청
일반음식점,장길산해장국 원평점,"경상북도 구미시 구미중앙로37길 18, 1층 (원평동)",경상북도 구미시 원평동 1068번지 2호 1층 ,054-442-9555,054-480-5548,경상북도 구미시청
일반음식점,옥계순대식당,경상북도 구미시 산호대로35길 12-1 (옥계동),경상북도 구미시 옥계동 795번지 5호  ,054-475-9984,054-480-5548,경상북도 구미시청
일반음식점,고향식당,"경상북도 구미시 형곡동로8길 3, 1층 (형곡동)",경상북도 구미시 형곡동 256번지 6호 1층 ,054-444-4940,054-480-5548,경상북도 구미시청
일반음식점,인동양꼬치,"경상북도 구미시 인동32길 21-10 (진평동,외1필지 1층(지번확정))",경상북도 구미시 진평동 93번지 6호 외1필지 1층(지번확정) ,054-475-7700,054-480-5548,경상북도 구미시청
일반음식점,금오산금오리,경상북도 구미시 산호대로23길 25-1 (옥계동),경상북도 구미시 옥계동 630번지 14호  ,054-475-5295,054-480-5548,경상북도 구미시청
일반음식점,유리네집,경상북도 구미시 봉곡남로 64 (봉곡동),경상북도 구미시 봉곡동 361번지 3호  ,054-443-9181,054-480-5548,경상북도 구미시청
일반음식점,불로탁사발,경상북도 구미시 송동로 87 (도량동),경상북도 구미시 도량동 241번지  ,054-441-2589,054-480-5548,경상북도 구미시청
일반음식점,또오리막창,"경상북도 구미시 봉곡동로 44, 1층 (봉곡동)",경상북도 구미시 봉곡동 180번지 8호 1층 ,054-458-5270,054-480-5548,경상북도 구미시청
일반음식점,세숫대야해물칼국수,"경상북도 구미시 인동33길 14, 1층 (인의동)",경상북도 구미시 인의동 997번지 9호 1층 ,054-476-9996,054-480-5548,경상북도 구미시청
일반음식점,호식이두마리치킨 신평점,"경상북도 구미시 신비로 4 (신평동,외1필지 나호)",경상북도 구미시 신평동 129번지 2호 외1필지 나호 ,054-465-9922,054-480-5548,경상북도 구미시청
일반음식점,해롱이두마리치킨,경상북도 구미시 흥안로2길 6-59 (옥계동),경상북도 구미시 옥계동 552번지 5호  ,054-475-9111,054-480-5548,경상북도 구미시청
일반음식점,황장군 진평점,"경상북도 구미시 인동북길 137 (인의동,외 1필지 1층(지번확정))",경상북도 구미시 인의동 1005번지 9호 외 1필지 1층(지번확정) ,054-474-2206,054-480-5548,경상북도 구미시청
일반음식점,한돈참숯꼬기,경상북도 구미시 봉곡로 54 (봉곡동),경상북도 구미시 봉곡동 441번지 5호  ,054-442-4425,054-480-5548,경상북도 구미시청
일반음식점,대포쏘는날,경상북도 구미시 도봉로 19-9 (봉곡동),경상북도 구미시 봉곡동 18번지 4호  ,054-443-4687,054-480-5548,경상북도 구미시청
일반음식점,경미식당,경상북도 구미시 야은로45길 4-3 (신평동),경상북도 구미시 신평동 70번지 251호  ,054-463-3059,054-480-5548,경상북도 구미시청
일반음식점,송원,경상북도 구미시 송원서로6길 16 (원평동),경상북도 구미시 원평동 1044번지  ,,054-480-5548,경상북도 구미시청
일반음식점,봉가네식당,경상북도 구미시 신시로26길 25 (송정동),경상북도 구미시 송정동 10번지 6호  ,054-456-7809,054-480-5548,경상북도 구미시청
일반음식점,샤인봉곡점,경상북도 구미시 봉곡로 82 (봉곡동),경상북도 구미시 봉곡동 428번지 2호  ,054-444-3818,054-480-5548,경상북도 구미시청
일반음식점,원할머니보쌈족발 박가부대찌개 구미형곡점,"경상북도 구미시 경은로 68 (형곡동,씨에이치새로빌 103호)",경상북도 구미시 형곡동 146번지 1호 씨에이치새로빌 103호 ,054-457-5382,054-480-5548,경상북도 구미시청
일반음식점,동해전복조개구이,경상북도 구미시 구미중앙로42길 5-15 (송정동),경상북도 구미시 송정동 443번지 12호  ,054-454-0668,054-480-5548,경상북도 구미시청
일반음식점,투다리 봉곡영남점,경상북도 구미시 봉곡로 176 (봉곡동),경상북도 구미시 봉곡동 167번지 8호  ,054-453-2292,054-480-5548,경상북도 구미시청
일반음식점,무영쌈밥정식형곡점,경상북도 구미시 형곡로 256 (형곡동),경상북도 구미시 형곡동 197번지 7호  ,054-456-3036,054-480-5548,경상북도 구미시청
일반음식점,두남자회집,"경상북도 구미시 인동24길 21 (진평동,101호(지번확정))",경상북도 구미시 진평동 108번지 1호 101호(지번확정) ,054-472-3688,054-480-5548,경상북도 구미시청
